"SURVEY_SERIES_ID","SURVEY_ID","SPECIES_CODE","SURVEY_DESC","TRIP_ID","YEAR","FISHING_EVENT_ID","FE_MAJOR_LEVEL_ID","LATITUDE","LONGITUDE","GROUPING_CODE","MAJOR_STAT_AREA_CODE","MINOR_STAT_AREA_CODE","DEPTH_M","DURATION_MIN","DOORSPREAD_M","SPEED_MPM","TOW_LENGTH_M","CATCH_WEIGHT","DENSITY_KGPM2","CATCH_COUNT","DENSITY_PCPM2"
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925723,50,51.8525,-128.614333,19,6,8,141,23,70.8,95.000019,2200,7.56,4.8536209553e-05,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925724,51,51.7995,-128.601333,19,6,8,141,24,72.1,88.333351,2200,8.64,5.4469802043e-05,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925725,52,51.729,-128.659666,18,6,8,67,22,66.3,91.666685,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925726,53,51.711,-128.5785,19,6,8,124,23,70.2,98.333353,2200,6.2,4.0145040145e-05,10,6.29845750744818e-05
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925727,54,51.716666,-128.548166,19,6,8,146,23,69.8,88.333351,2100,5.18,3.5339063992e-05,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925728,55,51.730666,-128.532833,19,6,8,150,22,66.9,83.33335,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925729,56,51.71,-128.448666,19,6,8,147,24,68.7,91.666685,2300,1.08,6.835010442e-06,2,1.3232761677915e-05
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925730,57,51.6805,-128.444833,19,6,8,147,23,68.3,95.000019,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925731,58,51.650333,-128.406833,19,6,8,145,22,68.6,95.000019,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925732,59,51.651333,-128.315166,19,6,8,145,22,67.1,91.666685,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925733,60,51.677666,-128.3225,19,6,8,137,22,67.9,85.000017,2100,2.85,1.9987376394e-05,9,7.08811967898715e-05
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925734,61,51.606166,-128.52,19,6,8,155,22,68.4,101.666687,2100,0.88,6.126427179e-06,5,3.26822953434269e-05
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925735,62,51.5775,-128.461833,19,6,8,174,23,67.5,98.333353,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925736,63,51.041333,-127.958333,19,5,11,150,22,67,95.000019,2100,0.92,6.538734897e-06,1,7.14132543026523e-06
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925816,143,51.048166,-128.450833,18,5,11,112,21,68.3,88.333351,2000,13.65,9.9926793558e-05,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925817,144,50.936166,-128.422166,18,5,11,58,20,73.8,110.000022,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925818,145,50.9145,-128.601666,18,5,11,72,21,68,105.000021,2300,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925819,146,50.893,-128.635833,18,5,11,92,23,67.1,105.000021,2300,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925820,147,50.976166,-128.612666,18,5,11,70,20,68.7,98.333353,2000,4.82,3.5080058224e-05,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925821,148,51.034,-128.578166,18,5,11,92,20,67,101.666687,2000,13.29,9.9179104478e-05,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925822,149,51.047166,-128.6435,18,5,11,78,22,66.7,106.666688,2200,11.04,7.5235109718e-05,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925823,150,50.974333,-128.771,18,5,11,61,22,72.1,123.333358,2500,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925824,151,50.9985,-128.7995,18,5,11,68,22,67.9,85.000017,1900,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925825,152,51.088833,-128.772333,18,5,11,66,19,66.6,76.666682,1600,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925826,153,51.139166,-128.757333,18,5,11,91,22,69.9,113.333356,2500,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925827,154,51.939666,-129.882,23,6,8,132,16,67.5,98.333353,1600,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925828,155,52.001166,-129.895,22,6,8,124,20,68.2,106.666688,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925830,157,52.121333,-129.954833,23,6,8,151,22,72.2,88.333351,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925831,158,52.125333,-130.163833,24,6,8,273,22,72.9,80.000016,1900,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925832,159,52.07,-130.180166,24,6,8,261,21,71.5,80.000016,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925833,160,52.0305,-130.116833,23,6,8,151,20,69.9,88.333351,1900,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925834,161,51.993833,-130.157333,23,6,8,165,21,68.6,105.000021,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925835,162,51.93,-130.199666,23,6,8,190,16,70.2,80.000016,1400,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925837,164,52.4755,-130.8105,23,7,2,141,21,71.9,80.000016,1800,10.56,8.1594807603e-05,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925838,165,52.491,-130.816666,23,7,2,142,22,71.1,97.0000194,1800,8.04,6.2822315987e-05,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925839,166,52.525666,-130.965833,23,7,2,133,21,68.4,83.33335,1800,12.88,0.000104613385315,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925840,167,52.6205,-130.837,22,7,2,107,21,68.9,95.000019,2000,0.26,1.886792453e-06,1,7.27508029871515e-06
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925841,168,52.638666,-130.786833,22,7,2,114,21,66.6,88.333351,2000,14.34,0.000107657657658,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925842,169,52.661,-130.750666,22,7,2,118,22,68.4,101.666687,2100,28.08,0.000195488721805,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925843,170,52.649166,-130.886333,22,7,2,95,20,64.5,91.666685,1900,0.5,4.07996736e-06,1,8.45665792811873e-06
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925844,171,52.634,-131.089833,22,7,2,84,17,64.3,91.666685,1700,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925846,173,52.464666,-130.509833,23,7,2,153,22,73.7,80.000016,1900,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925847,174,52.448166,-130.4815,23,7,2,185,22,76.7,88.333351,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925848,175,52.363,-131.079,22,7,2,122,21,70.3,110.000022,2200,17.44,0.000112763481185,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925738,65,51.055833,-127.959333,19,5,11,156,23,65.5,101.666687,2300,0.34,2.256886824e-06,1,6.52908304451229e-06
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925739,66,51.082,-128.186166,19,5,11,161,21,65.9,105.000021,2300,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925740,67,51.320333,-127.985833,19,5,9,162,22,63.9,120.000024,2000,0.62,4.851330203e-06,2,1.18556432873339e-05
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925741,68,51.349833,-127.919833,19,6,8,134,20,64.9,91.666685,2000,0.27,2.080123267e-06,1,8.40453676985606e-06
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925742,69,51.379,-128.218666,19,6,8,123,15,66.7,106.666688,1500,5.06,5.0574712644e-05,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925743,70,51.445166,-128.4095,19,6,8,180,23,69,98.333353,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925744,71,51.536,-128.3655,19,6,8,175,21,68.8,88.333351,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925745,72,51.5305,-128.5005,19,6,8,186,22,71.6,88.333351,2000,0.29,2.025139665e-06,1,7.18686671713474e-06
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925746,73,51.787333,-128.836666,18,6,8,64,22,68.1,98.333353,2100,0.24,1.678204321e-06,1,6.78780502704968e-06
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925747,74,51.811,-128.847333,18,6,8,66,19,65.5,120.000024,2200,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925748,75,51.802333,-128.883333,18,6,8,54,21,68.6,105.000021,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925749,76,51.7835,-128.914833,18,6,8,60,18,65.6,105.000021,1700,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925751,78,51.824,-129.030166,18,6,8,107,20,68.6,105.000021,2000,0.64,4.664723032e-06,4,2.77662029709854e-05
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925752,79,51.8605,-128.949166,18,6,8,86,16,60.3,105.000021,1700,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925753,80,51.9455,-129.047166,18,6,8,122,20,69.4,88.333351,1900,0.85,6.446230851e-06,1,8.15616170953216e-06
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925754,81,51.875,-129.161,18,6,8,128,19,70.2,88.333351,1700,2.06,1.7261605497e-05,4,3.39503747273374e-05
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925755,82,51.8005,-129.157,18,6,8,114,21,69.7,101.666687,2000,8.62,6.1836441894e-05,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925756,83,51.7705,-129.245333,18,6,8,112,20,68.2,97.0000194,2100,2.06,1.4383465996e-05,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925757,84,51.8065,-129.271666,18,6,8,127,17,67.1,98.333353,1700,14.8,0.000129744893486,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925758,85,52.014666,-129.7045,23,6,8,156,20,70.9,113.333356,1900,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925759,86,52.0215,-129.642666,23,6,8,204,21,72.6,116.66669,2300,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925760,87,52.131666,-129.609166,24,6,8,223,21,71.5,91.666685,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925761,88,52.1415,-129.725166,24,6,8,208,20,71.5,95.000019,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925762,89,52.1225,-129.828666,23,6,8,164,22,73.1,101.666687,2200,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925763,90,52.103,-129.800666,23,6,8,137,21,71.3,91.666685,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925764,91,52.0885,-129.763333,22,6,8,112,22,71.1,101.666687,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925765,92,52.087833,-129.809666,23,6,8,119,22,69.8,95.000019,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925766,93,52.327166,-129.866833,23,7,2,185,19,70.6,110.000022,1900,0.32,2.385567318e-06,2,1.35543570489453e-05
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925767,94,52.353333,-129.891166,23,7,2,194,22,69.9,85.000017,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925768,95,52.416333,-129.971,24,7,2,246,22,74.3,128.333359,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925769,96,52.431166,-130.026666,24,7,2,270,23,73.7,138.333361,2200,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925850,177,52.329666,-131.082,22,7,2,117,21,73.5,88.333351,1900,17.65,0.000126387397064,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925851,178,52.288166,-130.935166,23,7,2,162,21,74.9,116.66669,2400,18.06,0.00010046728972,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925852,179,52.111833,-130.8885,23,6,8,212,17,76.1,120.000024,2000,11.32,7.4375821288e-05,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925853,180,52.217166,-130.516833,23,7,2,190,21,80.2,91.666685,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925854,181,52.2495,-130.501,24,7,2,195,21,79.1,88.333351,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925855,182,52.271833,-130.470833,24,7,2,223,21,78.6,85.000017,2000,1.64,1.0432569975e-05,4,2.8510126086059e-05
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925856,183,52.176333,-130.4375,25,7,2,388,22,80,101.666687,2200,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925857,184,52.165,-130.324166,25,6,8,402,22,82.1,106.666688,2200,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925858,185,52.204,-130.313666,25,7,2,387,20,79.7,91.666685,1900,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925859,186,52.1445,-130.083833,23,6,8,191,22,80.3,101.666687,2300,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925860,187,52.201666,-130.084166,24,7,2,219,21,79.8,83.33335,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925861,188,52.237333,-130.0295,23,7,2,148,21,74.1,85.000017,1800,1.07,8.022192233e-06,3,2.26811326959943e-05
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925862,189,52.409,-130.39,24,7,2,262,22,78.5,85.000017,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925863,190,52.353333,-130.362166,24,7,2,283,20,76,85.000017,1800,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925864,191,52.337,-130.383333,24,7,2,216,20,76.6,95.000019,2000,0.78,5.091383812e-06,1,6.87096193486354e-06
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925865,192,52.321333,-130.298833,25,7,2,394,22,79.7,70.000014,1900,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925867,194,52.268833,-130.107833,24,7,2,285,22,81.1,105.000021,2300,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925868,195,52.284833,-130.086666,24,7,2,262,23,80.9,85.000017,1900,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925869,196,52.284666,-130.064833,24,7,2,229,21,77.4,85.000017,1900,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925870,197,52.3245,-130.076333,24,7,2,262,19,79.6,98.333353,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925871,198,51.9645,-130.250166,24,6,8,250,23,81,105.000021,2300,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925872,199,51.838,-129.847666,23,6,8,178,22,78.7,98.333353,2200,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925873,200,51.815166,-129.769666,24,6,8,295,23,81.3,95.000019,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925874,201,51.855,-129.795333,23,6,8,202,20,74,85.000017,1900,10.44,7.4253200569e-05,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925875,202,51.850833,-129.646833,24,6,8,271,23,77.7,113.333356,2200,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925876,203,51.834166,-129.5855,20,6,8,275,22,79.5,105.000021,2300,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925877,204,51.797666,-129.662666,20,6,8,290,23,82.2,95.000019,2200,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925878,205,51.775166,-129.714833,20,6,8,306,21,81.5,91.666685,2200,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925879,206,51.7635,-129.779666,20,6,8,329,22,79.1,85.000017,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925880,207,51.7625,-129.884,24,6,8,330,21,80.4,76.666682,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925881,208,51.7755,-129.9425,24,6,8,279,20,79.1,98.333353,2200,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925770,97,52.673,-130.602666,23,7,2,144,21,68.9,105.000021,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925771,98,52.6405,-130.5675,23,7,2,164,21,67.8,105.000021,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925772,99,52.5635,-130.592166,23,7,2,144,20,66.9,123.333358,2000,13.64,0.000101943198804,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925773,100,52.554,-130.458166,23,7,2,181,20,67.9,106.666688,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925774,101,52.57,-130.46,23,7,2,172,21,68.6,105.000021,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925775,102,52.647833,-130.334333,23,7,2,206,22,70.2,98.333353,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925776,103,52.659666,-130.291333,24,7,2,239,20,68.2,105.000021,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925777,104,52.564,-130.128166,24,7,2,273,23,71.4,91.666685,2200,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925778,105,52.532166,-130.0865,24,7,2,291,20,70.5,98.333353,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925779,106,52.5,-130.024,24,7,7,268,23,71.1,101.666687,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925780,107,52.487,-130.2215,24,7,2,313,21,70.1,120.000024,1900,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925781,108,51.733666,-129.335,18,6,8,94,21,67.3,105.000021,2200,2.18,1.4723760638e-05,4,2.69548082333489e-05
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925782,109,51.808,-129.326666,19,6,8,133,20,64.9,95.000019,2200,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925783,110,51.8585,-129.358,20,6,8,206,22,67.6,131.666693,2300,32.75,0.000210638024183,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925784,111,51.834,-129.453166,20,6,8,239,21,72.5,91.666685,1800,0.94,7.203065134e-06,2,1.43304942230189e-05
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925785,112,51.806166,-129.4405,20,6,8,198,23,69.9,83.33335,2000,10.6,7.582260372e-05,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925786,113,51.756,-129.440333,18,6,8,106,22,61.4,113.333356,2300,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925787,114,51.690333,-129.140166,18,6,8,54,24,61.4,105.000021,2600,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925788,115,51.623666,-129.15,18,6,8,54,23,67,135.000027,2800,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925789,116,51.621833,-129.245666,18,6,8,59,23,67.8,141.666695,2700,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925791,118,51.485333,-129.185833,18,6,8,52,22,64.3,105.000021,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925792,119,51.465,-128.929166,18,6,8,103,21,67.3,85.000017,2000,13.58,0.000100891530461,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925793,120,51.517666,-128.582666,19,6,8,168,21,69.1,110.000022,1700,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925794,121,51.424166,-128.504,19,6,8,197,22,72.2,91.666685,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925795,122,51.404666,-128.728333,20,6,8,220,20,72,91.666685,1800,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925796,123,51.418666,-128.778833,20,6,8,207,22,72.6,105.000021,2300,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925797,124,51.445166,-128.750666,19,6,8,190,20,74.9,85.000017,1900,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925798,125,51.332166,-128.672333,20,6,8,203,23,72.4,101.666687,2200,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925800,127,51.323166,-128.547333,19,6,8,138,21,72.2,98.333353,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925802,129,51.229333,-128.420333,19,5,11,173,20,72.7,123.333358,2000,0.23,1.581843191e-06,1,5.5764143648465e-06
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925882,209,51.729666,-129.716,20,6,8,294,21,77.2,63.333346,2300,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925883,210,50.975833,-129.353333,19,5,11,183,21,78.4,105.000021,2200,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925884,211,51.017166,-129.341333,19,5,11,188,24,76.4,41.666675,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925885,212,51.015166,-129.353,19,5,11,191,21,77.3,95.000019,2200,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925886,213,51.031666,-129.292166,19,5,11,176,22,76.3,95.000019,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925887,214,51.017833,-129.238833,19,5,11,159,19,76.2,98.333353,1900,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925888,215,51.051333,-128.929166,18,5,11,90,22,72.5,91.666685,2100,189.26,0.001243087027915,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925889,216,51.139333,-129.025,19,5,11,133,21,75,95.000019,2100,18.52,0.000117587301587,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925890,217,51.709,-129.789666,20,6,8,321,23,82.6,85.000017,1900,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925891,218,51.7185,-129.817,21,6,8,333,22,81.5,91.666685,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925892,219,51.69,-129.943,21,6,8,360,22,81.3,88.333351,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925893,220,51.670333,-129.984166,21,6,8,363,22,81.6,88.333351,1900,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925894,221,51.703166,-130.0845,24,6,8,324,22,82.2,101.666687,2200,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925895,222,51.6255,-130.109166,21,6,8,375,19,89.7,95.000019,1500,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925896,223,51.617333,-130.103,21,6,8,450,16,76.4,88.333351,1400,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925898,225,51.614166,-130.000666,20,6,8,331,23,79,98.333353,2300,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925899,226,51.650333,-129.7075,19,6,8,167,17,72.2,101.666687,1700,1.07,8.71761447e-06,2,1.60274785832781e-05
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925900,227,52.058,-130.826333,24,6,8,241,22,78.7,101.666687,2200,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925901,228,51.975666,-130.612666,24,6,8,291,23,73.5,85.000017,1900,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925902,229,51.866166,-130.640333,25,6,8,355,22,77.5,95.000019,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925903,230,51.833333,-130.644833,25,6,8,313,20,74.5,91.666685,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925904,231,51.847,-130.558333,24,6,8,278,21,79.7,101.666687,2100,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925906,233,51.832,-130.767166,24,6,8,266,17,73.1,106.666688,1800,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925907,234,51.8695,-130.4605,24,6,8,295,21,70,88.333351,1900,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925908,235,51.895,-130.368666,24,6,8,232,20,72.1,116.66669,2200,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925909,236,51.679666,-130.4105,24,6,8,299,21,72.3,95.000019,2000,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925910,237,51.603166,-129.9765,20,6,8,260,21,71,110.000022,2400,0,0,0,0
1,167,628,"2009 Queen Charlotte Sound Synoptic",67647,2009,1925911,238,51.497666,-129.682333,19,6,8,155,20,70.3,106.666688,2200,0,0,0,0
